APN,Minority_Owned,Female_Owned,RecordID,BusDesc,B1_PER_SUB_TYPE,DBA,NAICS,Tax_Code,Employee_Num,Bus_Own_Type,B1_BUSINESS_NAME,B1_ADDRESS1,B1_ADDRESS2,B1_CITY,B1_STATE,B1_ZIP,B1_CONTACT_TYPE,B1_FULL_ADDRESS,B1_SITUS_CITY,B1_SITUS_STATE,B1_SITUS_ZIP,Business_Location
ZZZZZZZZZZZZZ,Yes,No,BL-052138,FIRE PROTECTION,Construction or Contractor,AURA FIRE SAFETY,"238220 - Plumbing, Heating, and Air-Conditioning Contractors",C,1,Corporation,,1288 COLUMBUS AVE #177,,SAN FRANCISCO,CA,94133,Business Owner,0   VARIOUS,BERKELEY,CA,94704,"0 VARIOUS
BERKELEY, CA 94704"
060 241200600,Yes,Yes,BL-014563,MULTI-RESIDENTIAL  RENTAL PROPERTY  (U1),Rental of Real Property,YEARWOOD FAMILY TRUST,531110 - Lessors of Residential Buildings and Dwellings,L,0,Sole Ownership,YEARWOOD FAMILY TRUST,2105 MARTIN LUTHER KING JR WAY FL 2,,BERKELEY,CA,94704-1108,Business Owner,1212   NEILSON ST,BERKELEY,CA,94706,"1212 NEILSON ST
BERKELEY, CA 94706
(37.882365, -122.288772)"
ZZZZZZZZZZZZZ,,,BL-015725,KITCHEN & BATH REMODEL,Construction or Contractor,ROBERT R MILLER CONSTRUCTION INC,236116 - New Multifamily Housing Construction (except For-Sale Builders),C,0,Corporation,,17545 VIA TOLEDO,,SAN LORENZO,CA,94580-3427,Business Owner,0 VARIOUS,BERKELEY,CA,94704,"0 VARIOUS
BERKELEY, CA 94704"
056 194402400,No,No,BL-025929,ARCHITECTURE OFFICE,Professional SemiProfessional,TRACHTENBERG ARCHITECTURE,541310 - Architectural Services,P,11,Corporation,TRACHTENBERG ARCHITECTURE,2421 4TH ST,,BERKELEY,CA,94710,Business Owner,2421   FOURTH ST,BERKELEY,CA,94710,"2421 FOURTH ST
BERKELEY, CA 94710
(37.860559, -122.297652)"
ZZZZZZZZZZZZZ,,,BL-015670,LANDSCAPE MAINTENANCE,Business Personal Repair Svs,THE LANDSCAPE COMPANY,561730 - Landscaping Services,B,6,Sole Ownership,THE LANDSCAPE COMPANY,PO BOX 1492,,MARTINEZ,CA,94553-0492,Business Owner,0 VARIOUS,BERKELEY,CA,94704,"0 VARIOUS
BERKELEY, CA 94704"
057 201601100,Yes,Yes,BL-025883,RENTAL PROPERTY/10 UNITS,Rental of Real Property,GONG MARYAN T & ROBERT W,531110 - Lessors of Residential Buildings and Dwellings,L,1,Sole Ownership,GONG MARYAN T & ROBERT W,1737 SOLANO AVE APT P2,,BERKELEY,CA,94707-2203,Business Owner,1819   ADDISON ST,BERKELEY,CA,94703,"1819 ADDISON ST
BERKELEY, CA 94703
(37.870398, -122.274274)"
058 219801000,Yes,No,BL-025848,BOARDING HOUSE,Rental of Real Property,YUN LIN TEMPLE,531110 - Lessors of Residential Buildings and Dwellings,L,1,Corporation,YUN LIN TEMPLE,1727 EUCLID AVE,,BERKELEY,CA,94709,Business Owner,1727   EUCLID AVE,BERKELEY,CA,94709,"1727 EUCLID AVE
BERKELEY, CA 94709
(37.877294, -122.260609)"
052 157400400,,,BL-002006,RENTAL PROPERTY,Rental of Real Property,GONG ROBERT & SARAH,531110 - Lessors of Residential Buildings and Dwellings,L,0,Sole Ownership,GONG ROBERT & SARAH,1971 FOUNTAINVIEW CIR,,SANTA ROSA,CA,95403-5709,Business Owner,3008 DANA ST,BERKELEY,CA,94705,"3008 DANA ST
BERKELEY, CA 94705
(37.854915, -122.258701)"
ZZZZZZZZZZZZZ,No,No,BL-005478,GENERAL BLDG CONT,Construction or Contractor,GAREY BERTON D,236116 - New Multifamily Housing Construction (except For-Sale Builders),C,0,Sole Ownership,,3341 DWIGHT WAY,,BERKELEY,CA,94704-2522,Business Owner,0   VARIOUS,BERKELEY,CA,94704,"0 VARIOUS
BERKELEY, CA 94704"
056 201101800,No,No,BL-005928,PROVIDE APARTMENT RENTAL SERVICES,Rental of Real Property,MCGEE MAPLE LLC,531110 - Lessors of Residential Buildings and Dwellings,L,2,LLC,MCGEE MAPLE LLC,PO BOX 390691,,MOUNTAIN VIEW,CA,94039-0691,Business Owner,2009 MCGEE AVE,BERKELEY,CA,94703,"2009 MCGEE AVE
BERKELEY, CA 94703
(37.870567, -122.277479)"
056 193803100,No,No,BL-000739,ADVERTISING,Professional SemiProfessional,SLAP AGENCY LLC,541810 - Advertising Agencies,P,3,LLC,SLAP AGENCY LLC,2315 7TH ST,,BERKELEY,CA,94710-2306,Business Owner,2315 SEVENTH ST,BERKELEY,CA,94710,"2315 SEVENTH ST
BERKELEY, CA 94710
(37.863195, -122.295021)"
ZZZZZZZZZZZZZ,,,BL-015865,GENERAL BUILDING CONTRACTOR,Construction or Contractor,BYRON SMITH GENERAL CONTRACTOR,236115 - New Single-Family Housing Construction (except For-Sale Builders),C,0,Sole Ownership,,932 CAROLINA ST,,VALLEJO,CA,94590-5528,Business Owner,0 VARIOUS,BERKELEY,CA,94704,"0 VARIOUS
BERKELEY, CA 94704"
ZZZZZZZZZZZZZ,No,No,BL-009733,ELECTRIC CONTRACTOR,Construction or Contractor,E R ELECTRIC,238210 - Electrical Contractors and Other Wiring Installation Contractors,C,0,Sole Ownership,,2323 FAIRFIELD AVE APT 23,,FAIRFIELD,CA,94533-2054,Business Owner,0 VARIOUS,BERKELEY,CA,94704,"0 VARIOUS
BERKELEY, CA 94704"
059 226902800,Yes,No,BL-006408,RESIDENTIAL RENTAL 10 UNITS,Rental of Real Property,YU YTHA,531110 - Lessors of Residential Buildings and Dwellings,L,0,Sole Ownership,YU YTHA,2505 NASON AVE,,EL CERRITO,CA,94530,Business Owner,1423   M L KING JR WAY,BERKELEY,CA,94709,"1423 M L KING JR WAY
BERKELEY, CA 94709"
057 202300400,No,No,BL-050503,LAW FIRM,Professional SemiProfessional,WATER AND POWER LAW GROUP PC,541110 - Offices of Lawyers,P,6,Corporation,WATER AND POWER LAW GROUP PC,2140 SHATTUCK AVE STE 801,,BERKELEY,CA,94704-1229,Business Owner,2140   SHATTUCK AVE 801,BERKELEY,CA,94704,"2140 SHATTUCK AVE 801
BERKELEY, CA 94704
(37.870564, -122.268187)"
057 202300400,No,Yes,BL-022481,TREATMENT SYSTEMS OPERATION,Manufacturing,SYSTEM OPERATION SERVICES INC,333318 - Other Commercial and Service Industry Machinery Manufacturing,M,10,Corporation,SYSTEM OPERATION SERVICES INC,200 MARTINIQUE AVE,,BELVEDERE TIBURON,CA,94920,Business Owner,2140   SHATTUCK AVE 202,BERKELEY,CA,94704,"2140 SHATTUCK AVE 202
BERKELEY, CA 94704
(37.870564, -122.268187)"
052 154400500,Yes,No,BL-001734,RESIDENTIAL RENTAL 5 UNITS,Rental of Real Property,BYNES HORACE C,531110 - Lessors of Residential Buildings and Dwellings,L,1,Sole Ownership,BYNES HORACE C,5462 BROOKWOOD LANE,,RICHMOND,CA,94803,Business Owner,1543   FAIRVIEW ST,BERKELEY,CA,94703,"1543 FAIRVIEW ST
BERKELEY, CA 94703
(37.84995, -122.276407)"
056 196301502,No,No,BL-025006,COMMERICAL RENTAL,Rental of Real Property,STOLUROW J,531120 - Lessors of Nonresidential Buildings (except Miniwarehouses),L,0,Partnership,STOLUROW J,1110 KEITH AVE,,BERKELEY,CA,94708-1607,Business Owner,2213   FIFTH ST,BERKELEY,CA,94710,"2213 FIFTH ST
BERKELEY, CA 94710
(37.864785, -122.29786)"
ZZZZZZZZZZZZZ,,,BL-014467,PSYCHOLOGICAL SERVICES VIA TELEHEALTH,Professional SemiProfessional,FOCUSED BEHAVIORAL SOLUTIONS,621330 - Offices of Mental Health Practitioners (except Physicians),P,1,Corporation,FOCUSED BEHAVIORAL SOLUTIONS,2625 ALCATRAZ AVE # 113,,BERKELEY,CA,947052702,Business Owner,0 VARIOUS,BERKELEY,CA,94704,"0 VARIOUS
BERKELEY, CA 94704"
054 174400100,,,BL-011943,AUTO REPAIR,Business Personal Repair Svs,OCEANWORKS,811111 - General Automotive Repair,B,12,Corporation,OCEANWORKS,18021 JOSEPH DR,,CASTRO VALLEY,CA,94546,Business Owner,2703 TENTH ST,BERKELEY,CA,94710,"2703 TENTH ST
BERKELEY, CA 94710
(37.857663, -122.289707)"
058 216702400,Yes,Yes,BL-052023,RESIDENTIAL RENTAL PROPERTY,Rental of Real Property,YEE KWOK MING,531110 - Lessors of Residential Buildings and Dwellings,L,1,Sole Ownership,YEE KWOK MING,898 THE ALAMEDA,,BERKELEY,CA,94707-1916,Business Owner,1818   VIRGINIA ST,BERKELEY,CA,94703,"1818 VIRGINIA ST
BERKELEY, CA 94703
(37.875837, -122.274994)"
,,,BL-000943,ROOFING CONTRACTOR,Construction or Contractor,TOWN AND COUNTRY ROOFING,238160 - Roofing Contractors,C,5,Corporation,,2155 ELKINS WAY STE H,,BRENTWOOD,CA,94513-7365,Business Owner,0 VARIOUS,BERKELEY,CA,94704,"0 VARIOUS
BERKELEY, CA 94704"
ZZZZZZZZZZZZZ,,,BL-007639,SOCCER CLUB,Non Profit Organizations,ALBANY-BERKELEY SOCCER CLUB,611620 - Sports and Recreation Instruction,N,20,Corporation,ALBANY-BERKELEY SOCCER CLUB,1442A WALNUT ST # 426,,BERKELEY,CA,94709-1405,Business Owner,0 VARIOUS,BERKELEY,CA,94704,"0 VARIOUS
BERKELEY, CA 94704"
,No,No,BL-012839,CHAIN LK FEN CONTR,Construction or Contractor,TRI-CITY FENCE CO INC,238990 - All Other Specialty Trade Contractors,C,2,Corporation,,1175 BENICIA RD,,VALLEJO,CA,94591-7519,Business Owner,0   VARIOUS,BERKELEY,CA,94704,"0 VARIOUS
BERKELEY, CA 94704"
059 226302401,,,BL-004573,PARKING MANAGEMENT SERVICES,Business Personal Repair Svs,LAZ PARKING CALIFORNIA LLC,812930 - Parking Lots and Garages,B,0,LLC,LAZ PARKING CALIFORNIA LLC,1 FINANCIAL PLAZA 14TH FL,ATTN:  COMPLIANCE,HARTFORD,CT,06103,Business Owner,1536 SHATTUCK AVE,BERKELEY,CA,94709,"1536 SHATTUCK AVE
BERKELEY, CT 94709
(37.87946, -122.269265)"
058 212001100,No,No,BL-010388,RES PROPERTY RENTAL - 6 UNITS,Rental of Real Property,BERKELEY 7TH STREET LLC,531110 - Lessors of Residential Buildings and Dwellings,L,0,LLC,BERKELEY 7TH STREET LLC,4101 DUBLIN BLVD # F23,,DUBLIN,CA,945684592,Business Owner,1640 SEVENTH ST,BERKELEY,CA,94710,"1640 SEVENTH ST
BERKELEY, CA 94710
(37.873093, -122.298216)"
052 154502100,,,BL-010091,RENTAL PROPERTY - APARTMENTS,Rental of Real Property,BLACK MOUNTAIN INVESTMENTS LLC,531110 - Lessors of Residential Buildings and Dwellings,L,0,LLC,BLACK MOUNTAIN INVESTMENTS LLC,40 HAWTHORNE AVE,,LOS ALTOS,CA,94022-3701,Business Owner,3107 CALIFORNIA ST,BERKELEY,CA,94703,"3107 CALIFORNIA ST
BERKELEY, CA 94703
(37.851502, -122.276506)"
058 216704300,,,BL-005702,ARCHITECTUAL SERVICES/DESIGN,Professional SemiProfessional,MITCHELL HOLLADAY ARCHITECTS,541310 - Architectural Services,P,1,Sole Ownership,MITCHELL HOLLADAY ARCHITECTS,1708 MARTIN LUTHER KING JR WAY STE B,,BERKELEY,CA,94709-2150,Business Owner,1708 M L KING JR WAY B,BERKELEY,CA,94709,"1708 M L KING JR WAY B
BERKELEY, CA 94709"
056 198201900,No,Yes,BL-040177,COCKTAIL LOUNGE,Retail Trade,ACME BAR,722410 - Drinking Places (Alcoholic Beverages),R,2,Sole Ownership,ACME BAR,2115 SAN PABLO AVE,,BERKELEY,CA,94702,Business Owner,2115   SAN PABLO AVE,BERKELEY,CA,94702,"2115 SAN PABLO AVE
BERKELEY, CA 94702
(37.867741, -122.291616)"
055 187600100,Yes,No,BL-052637,RESTAURANT (FAST FOOD),Retail Trade,U CAFE,722211,R,0,Corporation,,2550 DURANT AVE,,BERKELEY,CA,94704-1715,Business Owner,2550   DURANT AVE,BERKELEY,CA,94704,"2550 DURANT AVE
BERKELEY, CA 94704
(37.867961, -122.257822)"
055 182102402,,,BL-008185,"MANUAL LYMPH DRAINAGE, MASSAGE & SKIN CARE",Massage,IDA BELLA,812199 - Other Personal Care Services,BM,0,Sole Ownership,,2034 BLAKE ST STE 2,,BERKELEY,CA,94704-2651,Business Owner,2034 BLAKE ST 2,BERKELEY,CA,94704,"2034 BLAKE ST 2
BERKELEY, CA 94704
(37.862932, -122.26824)"
ZZZZZZZZZZZZZ,,,BL-014221,GENERAL CONTRACTOR,Construction or Contractor,GVD RENOVATIONS INC,236116 - New Multifamily Housing Construction (except For-Sale Builders),C,5,Corporation,,620 COMMERCE DR STE D,,ROSEVILLE,CA,95678-6425,Business Owner,0 VARIOUS,BERKELEY,CA,94704,"0 VARIOUS
BERKELEY, CA 94704"
057 202301601,,,BL-015311,CHINESE FOOD & SUSHI RESTAURANT,Retail Trade,YUMMY HOUSE,722511 - Full-Service Restaurants,R,1,Sole Ownership,YUMMY HOUSE,31357 SAN ANDREAS DR,,UNION CITY,CA,94587-2858,Business Owner,2109 MILVIA ST,BERKELEY,CA,94704,"2109 MILVIA ST
BERKELEY, CA 94704
(37.870565, -122.270609)"
054 174503301,No,No,BL-053229,SOUND MAN FOR VIDEO,Entertainment Recreation,DAVID SILBERBERG,512240 - Sound Recording Studios,E,1,Sole Ownership,DAVID SILBERBERG,PO BOX 725,,EL CERRITO,CA,94530-0725,Business Owner,1021   GRAYSON ST,BERKELEY,CA,94710,"1021 GRAYSON ST
BERKELEY, CA 94710
(37.85593, -122.289374)"
056 200900500,No,No,BL-034164,CONSULTING,Professional SemiProfessional,TRANSCENDENT SOLUTIONS LLC,611430 - Professional and Management Development Training,P,0,LLC,TRANSCENDENT SOLUTIONS LLC,PO BOX 6626,,BERKELEY,CA,94706,Business Owner,2204   ROOSEVELT AVE,BERKELEY,CA,94703,"2204 ROOSEVELT AVE
BERKELEY, CA 94703
(37.86814, -122.276057)"
,No,No,BL-040861,SOLAR/ELECTRICAL CONTRACTOR,Construction or Contractor,SUN FIRST! INC,"238220 - Plumbing, Heating, and Air-Conditioning Contractors",C,4,Corporation,,136 MITCHELL BLVD,,SAN RAFAEL,CA,94903-2044,Business Owner,0   VARIOUS,BERKELEY,CA,94704,"0 VARIOUS
BERKELEY, CA 94704"
057 204700302,,,BL-006926,VEHICLE RENTAL,Business Personal Repair Svs,A3 MOBILITY LLC,532111 - Passenger Car Rental,B,22,LLC,A3 MOBILITY LLC,1919 SHATTUCK AVE STE 610,,BERKELEY,CA,94704,Business Owner,1919 SHATTUCK AVE,BERKELEY,CA,94704,"1919 SHATTUCK AVE
BERKELEY, CA 94704
(37.873531, -122.268478)"
060 252100201,,,BL-015694,VETERINARIAN,Professional SemiProfessional,ORSOLYA KUTI DVM,541940 - Veterinary Services,P,0,Sole Ownership,,3225 IDAHO ST,,BERKELEY,CA,94702-2611,Business Owner,1 BOLIVAR DR,BERKELEY,CA,94710,"1 BOLIVAR DR
BERKELEY, CA 94710
(37.865914, -122.302567)"
053 161501700,,,BL-011725,RENTAL PROPERTY - 2 UNITS,Rental of Real Property,ANDREWS CHAD,531110 - Lessors of Residential Buildings and Dwellings,L,0,Sole Ownership,ANDREWS CHAD,1021 TRILLIUM LN,,MILL VALLEY,CA,94941-3751,Business Owner,3050 STANTON ST,BERKELEY,CA,94702,"3050 STANTON ST
BERKELEY, CA 94702"
ZZZZZZZZZZZZZ,No,No,BL-046830,CERMATIC TILE & STONE INSTALLATION,Construction or Contractor,TILE WEST INC,238340 - Tile and Terrazzo Contractors,C,2,Corporation,,11 HAMILTON DR,,NOVATO,CA,94949-5602,Business Owner,0   VARIOUS,BERKELEY,CA,94704,"0 VARIOUS
BERKELEY, CA 94704"
ZZZZZZZZZZZZZ,No,No,BL-017587,ELECTRICAL CONTR,Construction or Contractor,CONTRA COSTA ELECTRIC INC,238210 - Electrical Contractors and Other Wiring Installation Contractors,C,0,Corporation,,825 HOWE RD,,MARTINEZ,CA,94553-3441,Business Owner,0   VARIOUS,BERKELEY,CA,94704,"0 VARIOUS
BERKELEY, CA 94704"
055 181602700,,,BL-015926,NOVELTY ITEMS - ONLINE STORE,Retail Trade,SIR FUN CO,453998 - All Other Miscellaneous Store Retailers (except Tobacco Stores),R,2,Sole Ownership,SIR FUN CO,1920A BLAKE ST,,BERKELEY,CA,947042602,Business Owner,1920 BLAKE ST A,BERKELEY,CA,94704,"1920 BLAKE ST A
BERKELEY, CA 94704
(37.8626, -122.270839)"
053 165200105,No,No,BL-044269,MATTRESS RETAIL SALES,Retail Trade,MANCINI'S SLEEP WORLD,442110 - Furniture Stores,R,3,Corporation,MANCINI'S SLEEP WORLD,599 HAWTHORNE PL,,LIVERMORE,CA,94550,Business Owner,1099   ASHBY AVE,BERKELEY,CA,94710,"1099 ASHBY AVE
BERKELEY, CA 94710
(37.851871, -122.288079)"
ZZZZZZZZZZZZZ,,,BL-016390,ELECTRIC,Construction or Contractor,RODRIGUEZ A ELECTRIC,238210 - Electrical Contractors and Other Wiring Installation Contractors,C,7,Sole Ownership,RODRIGUEZ A ELECTRIC,22593 7TH ST,,HAYWARD,CA,94541,Business Owner,0 VARIOUS,BERKELEY,CA,94704,"0 VARIOUS
BERKELEY, CA 94704"
059 225901000,No,No,BL-046343,RESIDENTIAL RENTAL 11 UNITS,Non Profit Organizations,MINERVA FOUNDATION,531110 - Lessors of Residential Buildings and Dwellings,N,1,Corporation,MINERVA FOUNDATION,4885 GRIZZLY PEAK BLVD,,BERKELEY,CA,947051724,Business Owner,1536   OXFORD ST,BERKELEY,CA,94709,"1536 OXFORD ST
BERKELEY, CA 94709
(37.879122, -122.266896)"
ZZZZZZZZZZZZZ,,,BL-006912,CONTRACTOR LICENSE,Construction or Contractor,STUART CONSTRUCTION,236118 - Residential Remodelers,C,0,Sole Ownership,,PO BOX 70716,,RICHMOND,CA,94807-0716,Business Owner,0 VARIOUS,BERKELEY,CA,94704,"0 VARIOUS
BERKELEY, CA 94704"
053 164300102,,,BL-003112,RENTAL PROPERTY,Rental of Real Property,2929 SEVENTH STREET LLC,531120 - Lessors of Nonresidential Buildings (except Miniwarehouses),L,0,LLC,2929 SEVENTH STREET LLC,1120 NYE ST STE 400,,SAN RAFAEL,CA,94901-2946,Business Owner,929 POTTER ST,BERKELEY,CA,94710,"929 POTTER ST
BERKELEY, CA 94710
(37.851686, -122.290413)"
ZZZZZZZZZZZZZ,,,BL-007271,ANTENNA CHANGE OUT ON VERIZON WIRELESS SITE,Construction or Contractor,UNLIMITED COMMUNICATIONS,237130 - Power and Communication Line and Related Structures Construction,C,6,Partnership,,108 N EAST ST,,WOODLAND,CA,95776,Business Owner,0 VARIOUS,BERKELEY,CA,94704,"0 VARIOUS
BERKELEY, CA 94704"
058 218103200,,,BL-009138,RESIDENTIAL RENTAL PROPERTY,Rental of Real Property,1725 OXFORD STREET LLC,531110 - Lessors of Residential Buildings and Dwellings,L,1,LLC,1725 OXFORD STREET LLC,2319 SHATTUCK AVE STE A,,BERKELEY,CA,94704,Business Owner,1725 OXFORD ST,BERKELEY,CA,94709,"1725 OXFORD ST
BERKELEY, CA 94709
(37.876292, -122.266603)"
ZZZZZZZZZZZZZ,Yes,No,BL-045804,ROOFING CONTRACTOR,Construction or Contractor,A MENDOZA ROOFING,238120 - Structural Steel and Precast Concrete Contractors,C,8,Sole Ownership,,19035 LOWELL AVE,,HAYWARD,CA,94541-1745,Business Owner,0   VARIOUS,BERKELEY,CA,94704,"0 VARIOUS
BERKELEY, CA 94704"
,,,BL-002900,ROOFING CONTRACTOR,Construction or Contractor,ARAUJOS ROOFING CO.,238160 - Roofing Contractors,C,1,Sole Ownership,ARAUJOS ROOFING CO,23529 EDEN AVE,,HAYWARD,CA,94545,Business Owner,0 VARIOUS,BERKELEY,CA,94704,"0 VARIOUS
BERKELEY, CA 94704"
ZZZZZZZZZZZZZ,No,No,BL-052260,ENGINEERING,Construction or Contractor,NORTHGATE ENVIRONMENTAL MANAGEMENT INC,238910 - Site Preparation Contractors,C,40,Corporation,"NORTHGATE ENVIRONMENTAL MGMT, INC.",428 13TH ST FL 4,,OAKLAND,CA,94612-2616,Business Owner,0   VARIOUS,BERKELEY,CA,94704,"0 VARIOUS
BERKELEY, CA 94704"
058 217801800,Yes,No,BL-019962,COMMERCIAL RENTAL PROPERTY,Rental of Real Property,AMERICAN COMMONWEALTH ASSOC,531120 - Lessors of Nonresidential Buildings (except Miniwarehouses),L,2,Corporation,AMERICAN COMMONWEALTH ASSOC,1683 SHATTUCK AVE STE A,,BERKELEY,CA,94709-1611,Business Owner,2109   VIRGINIA ST,BERKELEY,CA,94709,"2109 VIRGINIA ST
BERKELEY, CA 94709
(37.87665, -122.268508)"
056 194900700,,,BL-013500,COMMERCIAL RENTAL PROPERTY,Rental of Real Property,THOR 600 BANCROFT LLC,531120 - Lessors of Nonresidential Buildings (except Miniwarehouses),L,0,LLC,THOR 600 BANCROFT LLC,25 W 39TH ST FL 2,,NEW YORK,NY,10018-4199,Business Owner,600 BANCROFT WAY,BERKELEY,CA,94710,"600 BANCROFT WAY
BERKELEY, NY 94710
(37.862741, -122.300041)"
ZZZZZZZZZZZZZ,,,BL-014913,RESIDENTIAL CLEANING SERVICE,Business Personal Repair Svs,AURA A PROFESSIONAL CLEANING SERVICE,561720 - Janitorial Services,B,0,Sole Ownership,AURA A PROFESSIONAL CLEANING SERVICE,1455 N CAMINO ALTO APT 230,,VALLEJO,CA,94589-2569,Business Owner,0 VARIOUS,BERKELEY,CA,94704,"0 VARIOUS
BERKELEY, CA 94704"
ZZZZZZZZZZZZZ,No,No,BL-039910,BUILDING CONTRACTOR,Construction or Contractor,LAWRENCE CONSTRUCTION INC,236115 - New Single-Family Housing Construction (except For-Sale Builders),C,10,Corporation,,1 HARBOUR WAY SOUTH,,RICHMOND,CA,94804,Business Owner,0   VARIOUS,BERKELEY,CA,94704,"0 VARIOUS
BERKELEY, CA 94704"
ZZZZZZZZZZZZZ,,,BL-052421,GENERAL CONTRACTOR,Construction or Contractor,STUDIO Z DESIGN & CONSTRUCTION,236118 - Residential Remodelers,C,5,Sole Ownership,,2660 UNION ST,,OAKLAND,CA,94607-2449,Business Owner,0   VARIOUS,BERKELEY,CA,94704,"0 VARIOUS
BERKELEY, CA 94704"
057 207901201,Yes,Yes,BL-014604,RESIDENTIAL 3 UNITS,Rental of Real Property,YU ZI HUI & MELANIE,531110 - Lessors of Residential Buildings and Dwellings,L,0,Partnership,YU ZI HUI & MELANIE,2007 DELAWARE ST,,BERKELEY,CA,94709-2121,Business Owner,1347   HEARST AVE,BERKELEY,CA,94702,"1347 HEARST AVE
BERKELEY, CA 94702
(37.871398, -122.285975)"
057 208901401,No,No,BL-039444,SCHOOL,Non Profit Organizations,BAUMAN COLLEGE,611519 - Other Technical and Trade Schools,N,1,,BAUMAN COLLEGE,245 N MAIN ST,,SEBASTOPOL,CA,95472,Business Owner,1007   UNIVERSITY AVE,BERKELEY,CA,94710,"1007 UNIVERSITY AVE
BERKELEY, CA 94710
(37.868814, -122.293836)"
,,,BL-002325,BUILDING & ENGINEERING CONTRACTOR,Construction or Contractor,WHITING-TURNER CONTRACTING COMPANY,236220 - Commercial and Institutional Building Construction,C,0,Corporation,,4690 CHABOT DR STE 120,,PLEASANTON,CA,94588-2777,Business Owner,0 VARIOUS,BERKELEY,CA,94704,"0 VARIOUS
BERKELEY, CA 94704"
064 423501210,No,No,BL-038764,FAMILY THERAPY,Professional SemiProfessional,HOPCKE ROBERT,621330 - Offices of Mental Health Practitioners (except Physicians),P,0,Sole Ownership,HOPCKE ROBERT,2920 DOMINGO AVE STE 203,,BERKELEY,CA,94705,Business Owner,2920   DOMINGO AVE,BERKELEY,CA,94705,"2920 DOMINGO AVE
BERKELEY, CA 94705
(37.858683, -122.243938)"
055 188902101,No,Yes,BL-007678,COMMERCIAL RENTAL,Rental of Real Property,LANDIS JUDSON R,531120 - Lessors of Nonresidential Buildings (except Miniwarehouses),L,4,Sole Ownership,LANDIS JUDSON R,3701 WINDING CR RD,,SACRAMENTO,CA,95864,Business Owner,2230   HASTE ST,BERKELEY,CA,94704,"2230 HASTE ST
BERKELEY, CA 94704
(37.865318, -122.264152)"
ZZZZZZZZZZZZZ,,,BL-013735,TELE-MEDICINE SERVIES INCLUDING COVID-19 REMOTE PATIENT SYSTOMS MONTORING SERVICES - SOFTWARE MEDICAL LICENSING SERVICES,Professional SemiProfessional,EMOCHA MOBILE HEALTH INC,541519 - Other Computer Related Services,P,55,Corporation,EMOCHA MOBILE HEALTH INC,916 N CHARLES ST STE 200,,BALTIMORE,MD,21201,Business Owner,0 VARIOUS,BERKELEY,CA,94704,"0 VARIOUS
BERKELEY, MD 94704"
ZZZZZZZZZZZZZ,No,No,BL-035396,GENERAL CONTRACTOR,Construction or Contractor,VANCE BROWN INC,236220 - Commercial and Institutional Building Construction,C,3,Corporation,,3197 PARK BLVD,,PALO ALTO,CA,94306-2233,Business Owner,0   VARIOUS,BERKELEY,CA,94704,"0 VARIOUS
BERKELEY, CA 94704"
ZZZZZZZZZZZZZ,No,No,BL-036930,GENERAL CONTRACTOR,Construction or Contractor,ANNING-JOHNSON COMPANY,238310 - Drywall and Insulation Contractors,C,5,Corporation,,22955 KIDDER ST,,HAYWARD,CA,94545,Business Owner,0   VARIOUS,BERKELEY,CA,94704,"0 VARIOUS
BERKELEY, CA 94704"
,No,Yes,BL-001059,GENERAL DENTISTRY,Professional SemiProfessional,BALLARD MADELYN L DDS,621210 - Offices of Dentists,P,1,Sole Ownership,,3031 TELEGRAPH AVE STE 108,,BERKELEY,CA,94705-2052,Business Owner,3031   TELEGRAPH AVE 103,BERKELEY,CA,94705,"3031 TELEGRAPH AVE 103
BERKELEY, CA 94705
(37.854985, -122.259859)"
ZZZZZZZZZZZZZ,No,No,BL-049398,STATIONARY OP & MTC ENGINEERS,Business Personal Repair Svs,ABLE ENGINEERING SERVICES,561790 - Other Services to Buildings and Dwellings,B,6,Corporation,ABLE ENGINEERING SERVICES,251 LITTLE FALLS DR,,WILMINGTON,DE,19808-1674,Business Owner,0   VARIOUS,BERKELEY,CA,94704,"0 VARIOUS
BERKELEY, DE 94704"
ZZZZZZZZZZZZZ,,,BL-014577,PLUMBING - RESIDENTIAL,Construction or Contractor,MURREN PLUMBING,"238220 - Plumbing, Heating, and Air-Conditioning Contractors",C,0,LLC,,44 BELLE AVE,,SAN RAFAEL,CA,94901-3502,Business Owner,0 VARIOUS,BERKELEY,CA,94704,"0 VARIOUS
BERKELEY, CA 94704"
061 255503605,No,No,BL-034114,COMPUTER WEB HOSTING,Business Personal Repair Svs,TIGER TECHNOLOGIES,"518210 - Data Processing, Hosting, and Related Services",B,0,LLC,TIGER TECHNOLOGIES,PO BOX 7596,,BERKELEY,CA,94707,Business Owner,1060   KEITH AVE,BERKELEY,CA,94708,"1060 KEITH AVE
BERKELEY, CA 94708
(37.889944, -122.263867)"
059 231401400,Yes,Yes,BL-023622,RESIDENTIAL RENTAL PROPERTY 3 UNITS,Rental of Real Property,RANDHAWA AMRIK S,531110 - Lessors of Residential Buildings and Dwellings,L,0,Sole Ownership,RANDHAWA AMRIK S,130 GRANDE VISTA,,NOVATO,CA,94947,Business Owner,853   CEDAR ST,BERKELEY,CA,94710,"853 CEDAR ST
BERKELEY, CA 94710
(37.874188, -122.29921)"
